David Lee,SAS,PF,1st,12.5,38.3,17.8,25.92,23.56,56
Jared Sullinger,TOR,PF,13th,6.6,23.2,13.4,15.30,13.74,49
Tristan Thompson,CLE,C,28th,7.2,33.6,28.4,24.50,18.47,67
DeMarre Carroll,TOR,SF,26th,7.7,38.3,25.7,28.08,20.81,54
Nikola Mirotic,CHI,PF,9th,2.3,34.6,22.3,19.20,16.15,52
Tony Parker,SAS,PG,5th,13,39.9,25.3,27.50,24.50,62
Seth Curry,DAL,SG,3rd,11.9,39.9,26.6,34.32,23.92,59
Kent Bazemore,ATL,SG,15th,14.4,48.7,26.6,35.20,29.11,54
Joakim Noah,NYK,C,6th,0,32,21.9,13.00,12.03,53
Robin Lopez,CHI,C,29th,12.1,36.5,27.5,29.40,22.55,67
Domantas Sabonis,OKC,PF,14th,4.4,26.8,20.8,25.20,13.99,52
Patrick Patterson,TOR,PF,13th,4.5,29.7,27.2,24.70,15.31,61
Jahlil Okafor,PHI,C,10th,0,23.9,22.5,8.64,8.06,61
Patrick Mills,SAS,PG,5th,2.1,30.1,21.7,18.00,14.11,58
C.J. Miles,IND,SF,27th,11.5,38.9,22.2,32.00,23.23,56
Tim Hardaway Jr.,ATL,SG,17th,14.1,46.6,22.5,31.04,28.00,50
Dario Saric,PHI,SF,23rd,8.3,37.9,23.3,21.80,20.97,57
Montrezl Harrell,HOU,C,29th,0,34.1,18.8,14.70,12.95,40
Sergio Rodriguez,PHI,PG,12th,2.4,35.8,24.3,19.44,16.72,54
Iman Shumpert,CLE,SG,29th,7.2,30.7,24.4,27.55,17.27,58
Kay Felder,CLE,PG,7th,0,20.2,10.3,5.88,5.69,23
Andrew Bogut,DAL,C,9th,6.8,29,22.5,21.78,16.31,64
Devin Harris,DAL,PG,3rd,3.6,28.7,15.3,19.00,14.36,36
Salah Mejri,DAL,C,9th,0,19.5,13.2,6.42,4.51,27
Danny Green,SAS,SG,6th,10.4,33.7,26.0,30.45,20.37,61
DeAndre Liggins,CLE,SG,29th,0,16.1,15.9,8.10,4.25,30
Manu Ginobili,SAS,SG,6th,6.4,32.6,18.6,19.20,17.66,56
Kris Humphries,ATL,PF,25th,0,22.6,11.5,6.00,5.54,21
Justin Anderson,DAL,SF,4th,0,26.4,15.3,9.30,9.47,39
Dwight Powell,DAL,PF,6th,0,25.2,18.9,10.60,10.26,56
Dorian Finney-Smith,DAL,SF,4th,0,25.8,22.4,22.44,10.17,34
Davis Bertans,SAS,SF,10th,0,24.4,10.5,8.20,8.49,3
Dewayne Dedmon,SAS,C,3rd,3.8,30.8,15.3,17.10,15.36,47
Richard Jefferson,CLE,SF,25th,0.3,19.9,18.9,18.60,8.70,42
Cameron Payne,OKC,PG,14th,3.8,17.2,15.4,14.56,9.52,61
Jerami Grant,OKC,PF,14th,8.2,25.1,21.2,28.35,15.45,62
Joffrey Lauvergne,OKC,PF,1st,1.7,28.9,13.1,21.80,13.32,30
Mike Muscala,ATL,PF,21st,4,27,20.4,17.64,13.85,60
Taurean Prince,ATL,SF,15th,0,19.2,10.3,9.63,6.41,18
Malcolm Delaney,ATL,PG,4th,4.6,26.6,17.1,17.10,14.00,49
Alex Abrines,OKC,SG,28th,2.4,23.7,14.2,17.29,11.53,33
Andre Roberson,OKC,SF,28th,7.3,34.6,30.3,32.70,19.00,56
Mike Dunleavy,ATL,SF,15th,5.1,27.5,15.7,22.00,14.74,35
Ron Baker,NYK,SG,23rd,1.3,23.9,12.1,14.70,10.97,27
Kyle Anderson,SAS,SG,10th,0.1,28.6,14.3,17.68,12.31,19
Channing Frye,CLE,PF,28th,0,26.9,18.1,13.20,11.55,52
Courtney Lee,NYK,SG,23rd,15.2,40.1,30.4,37.06,25.90,63
Kyle Korver,CLE,SG,29th,4.6,32.8,26.8,24.44,16.69,54
Brandon Jennings,NYK,PG,18th,8.4,41.9,22.9,31.62,22.77,49
Kyle O'Quinn,NYK,PF,3rd,0,35.9,14.3,10.00,13.08,32
Justin Holiday,NYK,SG,23rd,6.3,36,18.7,23.69,19.02,42
Guillermo Hernangomez,NYK,C,6th,2.2,39.2,13.4,18.80,18.03,22
Mindaugas Kuzminskas,NYK,SF,24th,1,28.7,13.1,15.20,12.87,24
Kyle Singler,OKC,SG,14th,0,6,10.3,0.00,0.00,27
Lucas Nogueira,TOR,C,26th,8,36.9,20.7,25.20,20.36,52
Rakeem Christmas,IND,PF,27th,0,6.1,4.3,0.00,0.00,10
Glenn Robinson III,IND,SG,27th,0,27.7,21.9,18.36,10.92,34
Lavoy Allen,IND,PF,27th,2.4,15.9,11.4,13.40,8.20,40
Aaron Brooks,IND,PG,20th,0.8,25.1,14.1,15.10,11.20,36
Monta Ellis,IND,SG,30th,0,28.4,27.1,12.74,9.19,45
Jeff Green,ORL,SF,13th,3.5,30.4,23.1,20.02,14.99,51
C.J. Watson,ORL,PG,24th,8.8,29.5,14.5,30.40,17.66,28
Terrence Ross,TOR,SG,26th,3.3,30.5,21.9,21.10,14.98,56
Cory Joseph,TOR,PG,17th,3.4,30.6,22.5,19.30,15.07,56
Mario Hezonja,ORL,SF,1st,0,21.4,9.7,11.80,8.61,5
Damjan Rudez,ORL,SG,13th,0,16.3,7.7,5.94,4.84,0
Bismack Biyombo,ORL,C,2nd,4.5,34.1,24.0,22.44,17.14,56
D.J. Augustin,ORL,PG,24th,4.4,26.3,19.7,17.40,13.78,60
Al Jefferson,IND,C,8th,6.3,31.8,14.4,13.70,17.22,54
Jerian Grant,CHI,PG,10th,1.3,29.9,14.5,18.20,13.58,22
Doug McDermott,CHI,SF,9th,3.7,34.1,24.7,22.44,16.72,46
Timothe Luwawu-Cabarrot,PHI,SG,11th,0,13.7,11.5,9.90,5.45,43
Richaun Holmes,PHI,PF,23rd,1.1,30.4,15.5,12.72,13.67,46
Nik Stauskas,PHI,SG,11th,2.6,25.4,25.6,22.08,12.34,58
Bobby Portis,CHI,PF,9th,4.9,27.9,11.7,18.90,14.76,29
Cristiano Da Silva Felicio,CHI,C,9th,6.1,31,14.7,19.60,16.78,42
Sam Dekker,HOU,SF,2nd,2.7,30.2,19.2,19.00,14.50,50
Tyler Ennis,HOU,PG,22nd,0,8.4,6.4,0.00,0.00,0
Bobby Brown,HOU,SG,22nd,0,4.4,2.6,0.00,0.00,0
Corey Brewer,HOU,SG,2nd,0,16.1,15.1,9.50,5.11,41
Nene Hilario,HOU,C,29th,3.9,27.9,16.7,13.80,14.19,56
Paul Zipser,CHI,SG,9th,2.5,24.3,12.6,21.84,11.84,7
Gerald Henderson,PHI,SG,11th,5.3,30.1,23.8,22.32,15.94,58
JaVale McGee,GSW,C,28th,0.7,24.8,7.8,8.08,11.05,31
Andre Iguodala,GSW,SF,5th,6.6,28.2,24.7,25.20,15.88,66
Shaun Livingston,GSW,PG,15th,15.2,29.4,16.9,30.72,21.32,62
Zaza Pachulia,GSW,C,28th,8.9,35.3,18.1,20.40,20.22,56
Buddy Hield,NOP,SG,19th,0,28.4,19.6,15.20,11.66,44
Ian Clark,GSW,SG,9th,2.4,29.8,13.4,19.38,14.15,29
James McAdoo,GSW,PF,26th,0,17.7,7.1,8.64,5.98,0
Noah Vonleh,POR,PF,8th,4.6,26.9,11.9,18.24,14.12,29
Allen Crabbe,POR,SG,18th,7.8,34.7,28.3,27.81,19.33,56
Meyers Leonard,POR,C,5th,0,25.4,15.5,13.40,8.67,27
Patrick McCaw,GSW,SG,9th,2.9,21.5,11.2,21.78,10.87,17
Langston Galloway,NOP,PG,11th,0,30.1,20.7,15.36,11.35,42
Solomon Hill,NOP,SF,3rd,4.9,31.4,27.2,26.19,16.26,51
Tomas Satoransky,WAS,PG,20th,0,19.3,14.3,7.76,4.49,18
Jason Smith,WAS,C,12th,3.4,26.4,12.2,14.60,13.26,32
Pascal Siakam,TOR,PF,13th,0,12.5,16.8,0.00,0.00,45
Norman Powell,TOR,SF,15th,0,24.8,15.6,6.06,4.07,13
Trey Burke,WAS,PG,29th,0,22.1,11.9,10.23,9.05,22
Kelly Oubre Jr.,WAS,SG,23rd,6.1,35.2,19.7,27.56,18.55,38
E'Twaun Moore,NOP,SG,19th,7.7,30,24.3,23.46,17.27,64
Donatas Motiejunas,NOP,C,16th,0,27.8,14.2,10.40,10.15,40
Dante Cunningham,NOP,PF,3rd,4.5,31.1,25.1,27.84,15.87,48
