Kosta Koufos,SAC,C,16th,0.8,25.6,18.8,15.20,11.46,53
Marquese Chriss,PHX,PF,14th,7.6,36.4,17.9,21.84,19.96,43
Alan Williams,PHX,C,6th,0,34.8,6.2,11.11,12.63,0
Brandon Knight,PHX,PG,12th,1.7,33.2,20.8,20.71,15.22,49
Danny Green,SAS,SG,13th,7.7,30.1,26.0,25.76,17.28,64
Jared Dudley,PHX,SF,14th,0.4,29.4,20.5,17.60,12.81,44
Troy Daniels,MEM,SG,14th,0,27.7,17.5,8.10,5.73,14
Tyler Ulis,PHX,PG,12th,0,12.9,8.8,0.00,0.00,0
Tyus Jones,MIN,PG,28th,0,25.6,13.4,10.00,7.42,16
Brandan Wright,MEM,C,8th,1.9,18.9,12.8,11.10,9.14,57
Kris Dunn,MIN,PG,28th,0,25.9,16.5,14.00,9.09,29
Manu Ginobili,SAS,SG,13th,5.5,31.1,18.2,19.10,16.46,56
Toney Douglas,MEM,PG,23rd,0,28.4,16.0,11.10,10.13,29
James Ennis,MEM,SF,25th,9.7,34.3,25.0,30.36,20.25,57
Leandro Barbosa,PHX,SG,7th,0,23.5,12.7,12.30,8.45,25
Dewayne Dedmon,SAS,C,9th,13.1,41.1,15.9,26.00,25.09,48
Kyle Anderson,SAS,SG,9th,0,22.5,14.1,9.10,6.57,20
Ron Baker,NYK,SG,27th,0,12.5,12.1,0.00,0.00,26
Mindaugas Kuzminskas,NYK,SF,23rd,1,29.7,14.1,18.00,13.28,25
Jonathon Simmons,SAS,SF,13th,4.1,28.7,17.7,17.86,14.68,46
Davis Bertans,SAS,SF,9th,0.9,29.1,11.8,15.15,12.98,11
Patrick Mills,SAS,PG,7th,2.6,30.2,21.1,18.00,14.44,57
Denzel Valentine,CHI,SF,27th,0,14.5,12.2,0.00,0.00,5
Cristiano Da Silva Felicio,CHI,C,23rd,5.5,29.8,14.7,19.26,15.93,43
Bobby Portis,CHI,PF,23rd,0,12.9,11.0,0.00,0.00,26
Jerian Grant,CHI,PG,27th,2.9,31.6,15.6,19.95,15.18,26
Doug McDermott,CHI,SF,19th,0,27.7,23.6,14.00,10.51,44
Michael Carter-Williams,CHI,PG,27th,4.7,38.9,21.9,19.80,19.34,49
Justin Holiday,NYK,SG,27th,5.8,35.6,19.4,22.00,18.55,43
