Reggie Jackson,DET,PG,23rd,16.6,48.7,28.4,30.74,30.34,66
Zach Randolph,MEM,PF,15th,29.7,56.4,23.8,36.40,41.17,72
Elfrid Payton,ORL,PG,21st,12.5,53.8,28.9,30.69,30.20,57
Myles Turner,IND,C,9th,18.8,51.8,29.8,31.36,32.93,70
Serge Ibaka,ORL,PF,5th,14.1,48.3,30.0,30.94,28.74,67
Dwight Howard,ATL,C,27th,16,54.2,29.2,27.30,32.35,67
George Hill,UTA,PG,19th,13.7,48.7,31.3,32.34,28.69,66
Otto Porter,WAS,SF,18th,13,52.4,33.2,32.01,29.87,61
James Johnson,MIA,PF,9th,17.2,50.7,25.6,30.60,31.55,61
Dion Waiters,MIA,SG,12th,18.1,59.6,30.0,34.56,35.87,56
Ersan Ilyasova,PHI,PF,11th,12.5,46.9,27.1,30.69,27.22,63
Nikola Vucevic,ORL,C,12th,16.7,52.1,28.1,30.03,31.86,69
Tobias Harris,DET,PF,1st,13.3,42.3,31.9,31.90,25.74,69
Ricky Rubio,MIN,PG,2nd,16.2,51.2,31.3,33.99,31.20,63
Wilson Chandler,DEN,SF,3rd,10,51.5,30.1,33.30,27.77,58
Kenneth Faried,DEN,PF,8th,6.5,44.7,22.2,22.44,22.91,53
Evan Fournier,ORL,SG,24th,17.1,49.6,32.2,34.56,31.00,65
Marcus Morris,DET,SF,1st,11.2,44.4,32.4,37.45,25.43,61
Tyson Chandler,PHX,C,19th,10.9,43.9,28.1,26.39,25.04,62
Aaron Gordon,ORL,SF,5th,8.4,40.2,27.3,28.00,22.04,57
Gorgui Dieng,MIN,PF,2nd,15.8,45.2,31.5,33.92,28.39,67
Kentavious Caldwell-Pope,DET,SG,21st,10.5,51.4,33.4,34.92,28.01,55
Marcin Gortat,WAS,C,13th,13.4,39.9,34.0,27.00,24.76,74
Nerlens Noel,PHI,C,11th,8.8,45.2,17.4,25.76,24.39,45
Tyler Johnson,MIA,PG,12th,19.3,49.3,30.2,33.00,32.14,68
Will Barton,DEN,SG,17th,9.8,44.4,27.7,28.89,24.59,59
Terrence Jones,NOP,PF,14th,13.2,52.8,23.9,28.62,30.19,51
T.J. McConnell,PHI,PG,27th,11.1,42.4,23.7,29.14,24.54,55
Greg Monroe,MIL,C,18th,7.9,43.9,20.8,21.30,23.32,57
Derrick Favors,UTA,PF,20th,6.6,37,22.9,24.00,19.61,57
Michael Kidd-Gilchrist,CHA,SF,2nd,7.4,35,28.9,26.19,19.22,65
David Lee,SAS,PF,4th,15.3,41.3,18.1,24.44,26.44,57
Gary Harris,DEN,SG,17th,10.6,43.2,27.0,32.70,24.53,59
Tyreke Evans,NOP,SG,22nd,9,45.4,17.2,21.80,24.61,48
Malcolm Brogdon,MIL,SG,11th,9.5,40.9,25.0,27.26,22.93,55
Marvin Williams,CHA,PF,3rd,16.6,40.9,27.0,31.62,27.04,68
Jon Leuer,DET,PF,29th,9,35.7,26.2,26.25,20.45,65
Jameer Nelson,DEN,PG,3rd,1.5,35.5,24.9,21.40,16.11,48
Jeremy Lamb,CHA,SG,2nd,0,35.4,17.1,17.85,14.65,40
Tristan Thompson,CLE,C,26th,7.2,38.2,28.7,24.50,20.51,62
Emmanuel Mudiay,DEN,PG,3rd,4.2,43.9,27.8,27.54,21.21,50
Darren Collison,SAC,PG,16th,12.9,40.2,29.4,30.60,24.60,66
Kent Bazemore,ATL,SG,27th,13.8,47.9,27.0,32.86,28.39,55
T.J. Warren,PHX,SF,29th,2.4,45.3,28.6,29.12,20.82,43
Brandon Jennings,NYK,PG,18th,12.3,48,24.2,36.26,27.63,48
C.J. Miles,IND,SG,11th,6.5,34.6,22.2,27.54,18.53,55
Joakim Noah,NYK,C,1st,0,34.7,21.9,16.56,13.89,50
Jusuf Nurkic,DEN,C,10th,0,34.9,17.7,14.56,13.40,40
JaMychal Green,MEM,PF,15th,7.8,36,28.4,26.52,19.86,62
P.J. Tucker,PHX,SF,29th,13.4,46.4,27.9,34.24,27.53,49
Shaun Livingston,GSW,PG,9th,6.4,20.5,17.1,17.60,12.46,63
Frank Kaminsky,CHA,PF,14th,16,46,23.6,34.24,28.90,58
Dario Saric,PHI,SF,11th,4.4,33.9,23.5,21.90,17.06,57
Courtney Lee,NYK,SG,27th,9.4,35.5,30.7,31.50,20.57,62
Matthew Dellavedova,MIL,SG,25th,9.9,36.3,26.2,26.26,21.24,60
Tim Hardaway Jr.,ATL,SG,13th,7.1,42.6,23.5,25.74,22.32,48
Ty Lawson,SAC,PG,16th,7.2,37,24.2,23.00,19.96,56
Channing Frye,CLE,PF,26th,0.8,28.6,18.1,13.20,12.69,52
Tony Parker,SAS,PG,29th,9.5,35.6,25.2,22.08,20.69,63
Joe Ingles,UTA,SG,19th,7.3,39.7,20.5,29.40,21.17,38
Andrew Harrison,MEM,PG,14th,2.9,33.5,22.7,21.34,16.01,42
Deyonta Davis,MEM,PF,15th,0,20.6,8.2,10.56,8.40,6
Brandon Rush,MIN,SG,16th,8,39.3,13.4,37.00,21.39,0
Cole Aldrich,MIN,C,2nd,0,21.2,9.3,8.40,8.21,20
Alec Burks,UTA,PG,26th,5.8,33.3,12.1,20.24,17.59,23
Dante Cunningham,NOP,PF,6th,1.2,28.1,24.3,23.40,12.71,45
Donatas Motiejunas,NOP,C,14th,5.4,35.1,15.4,20.68,18.14,36
E'Twaun Moore,NOP,PG,22nd,6.6,30.2,24.4,24.15,16.69,62
Solomon Hill,NOP,SF,6th,6.6,32.7,27.4,29.96,17.80,52
Langston Galloway,NOP,SG,12th,0,28,20.5,13.08,9.59,43
Nemanja Bjelica,MIN,PF,19th,0,29.4,16.8,21.00,12.52,33
Dante Exum,UTA,SG,19th,0,15.9,18.2,6.65,3.86,44
Leandro Barbosa,PHX,SG,5th,4.9,31.2,12.5,19.00,16.15,23
Shabazz Muhammad,MIN,SG,7th,6.3,33,19.0,24.00,17.74,44
Tyus Jones,MIN,PG,2nd,0,27.6,11.7,14.70,10.47,10
Buddy Hield,NOP,SG,22nd,3,32.7,19.8,22.68,15.72,42
Jeff Green,ORL,SF,22nd,6.7,33.8,22.9,24.00,18.29,50
Mike Dunleavy,ATL,SF,27th,5.2,28.1,16.1,19.80,15.01,37
Kyle Anderson,SAS,SG,23rd,0,23.3,14.2,9.00,6.91,17
Kris Humphries,ATL,PF,17th,0,27.1,11.5,11.60,10.05,20
Dewayne Dedmon,SAS,C,21st,3.9,31.8,15.4,16.96,15.87,47
Davis Bertans,SAS,SF,23rd,8.1,37.1,11.5,19.26,20.53,8
Mike Scott,ATL,PF,17th,0,12.4,10.5,0.00,0.00,15
Patrick Mills,SAS,PG,29th,3.8,31.1,21.4,18.00,15.52,58
Danny Green,SAS,SG,28th,9.5,32.2,26.1,26.04,19.22,63
C.J. Watson,ORL,PG,21st,0,26.4,16.0,17.67,10.83,20
Dejounte Murray,SAS,PG,29th,0,15.8,9.3,0.00,0.00,0
D.J. Augustin,ORL,PG,21st,3.3,26,19.9,17.50,12.99,58
Jonathon Simmons,SAS,SF,28th,5.9,29.8,17.6,18.05,16.14,47
Bismack Biyombo,ORL,C,5th,0.9,31,23.4,16.60,13.79,54
Mario Hezonja,ORL,SF,24th,0,12.8,9.7,0.00,0.00,5
Michael Beasley,MIL,SF,17th,2.2,35.7,15.8,15.80,16.56,38
John Henson,MIL,C,18th,1.1,31.7,19.6,18.36,14.23,50
Mike Muscala,ATL,PF,27th,7,29.8,20.2,18.90,16.75,60
Johnny O'Bryant III,DEN,PF,8th,0,0,7.0,0.00,0.00,0
Mirza Teletovic,MIL,PF,22nd,0,19.6,16.1,8.24,4.66,37
James Ennis,MEM,SF,5th,12.1,37,25.0,36.40,22.75,56
Tony Snell,MIL,SF,17th,5.8,28.4,28.2,27.54,15.48,59
Troy Daniels,MEM,SG,4th,0,33.5,17.9,14.00,11.19,14
Toney Douglas,MEM,PG,14th,0,33.4,14.3,15.04,13.19,14
Brandan Wright,MEM,C,15th,1.8,8.8,5.0,5.45,4.77,0
Joel Anthony,SAS,PF,21st,0,9.2,6.8,0.00,0.00,20
Manu Ginobili,SAS,SG,28th,6.9,32.7,18.5,19.20,17.95,56
Taurean Prince,ATL,SF,27th,0,17.5,9.9,6.54,5.00,18
Malcolm Delaney,ATL,PG,22nd,4.2,25.9,17.2,17.20,13.52,49
Malik Beasley,DEN,PG,15th,0,9.8,5.1,0.00,0.00,4
Vince Carter,MEM,SG,4th,6.5,31.4,23.6,24.57,17.17,59
Juan Hernangomez,DEN,SF,3rd,0,14.7,10.7,0.00,0.00,14
Jamal Murray,DEN,PG,17th,1.2,34.6,19.4,20.58,15.50,37
Trey Lyles,UTA,PF,20th,1.5,26.5,18.7,14.60,12.19,53
Richaun Holmes,PHI,PF,11th,2.8,31.6,15.4,19.20,15.15,45
Luke Babbitt,MIA,PF,12th,0,23.3,15.3,14.17,9.90,27
Monta Ellis,IND,SG,14th,0,32.9,26.5,23.50,13.91,44
Tyler Ulis,PHX,PG,5th,0,16.9,9.0,8.56,3.91,0
Willie Reed,MIA,C,9th,0,35.9,14.3,14.70,15.24,25
Al Jefferson,IND,C,9th,6.9,31.9,14.4,13.70,17.62,55
Rodney McGruder,MIA,SG,12th,3.6,25.4,25.4,23.40,12.94,55
Okaro White,MIA,PF,12th,0,26.8,14.8,13.10,9.07,1
Wayne Ellington,MIA,SG,12th,3.6,36.1,26.7,25.22,17.53,49
Aaron Brooks,IND,PG,10th,1,25,14.0,15.00,11.30,35
Glenn Robinson III,IND,SG,11th,3.6,33.3,21.7,26.50,16.32,35
Timothe Luwawu-Cabarrot,PHI,SG,3rd,5.5,20.5,12.3,21.85,11.93,42
Chasson Randle,PHI,PG,3rd,0,19.6,8.8,8.00,6.43,21
Jason Terry,MIL,SG,25th,2.4,20.5,16.7,15.70,10.13,40
Marquese Chriss,PHX,PF,2nd,11.2,37.9,17.7,25.44,22.64,45
Lavoy Allen,IND,PF,12th,7.8,21.4,12.0,22.88,13.61,42
Kevin Seraphin,IND,PF,12th,0,21.1,10.6,7.44,6.45,24
Udonis Haslem,MIA,C,9th,0,10,9.5,0.00,0.00,21
Richard Jefferson,CLE,SF,10th,1.9,21.6,19.5,21.40,10.31,44
Ishmael Smith,DET,PG,23rd,1.1,31.7,23.4,18.43,14.19,56
Mindaugas Kuzminskas,NYK,SF,16th,0,25.3,13.8,11.10,8.65,24
Lance Thomas,NYK,PF,16th,0.4,17.1,17.1,14.80,7.52,46
Kyle O'Quinn,NYK,C,30th,0,35.4,14.4,10.10,12.66,33
Justin Holiday,NYK,SG,27th,6,36.6,19.3,25.00,19.13,42
Guillermo Hernangomez,NYK,C,1st,5.3,46.7,13.8,21.84,23.02,19
Kay Felder,CLE,PG,6th,7.1,32.5,10.4,21.40,17.95,21
Jordan McRae,CLE,SG,20th,0,19.8,11.4,7.21,5.42,15
Aron Baynes,DET,C,24th,0.7,21.5,14.8,12.80,9.59,42
Kyle Korver,CLE,SG,20th,5.4,34.4,26.4,25.22,17.86,52
Stanley Johnson,DET,SF,1st,0,24.5,15.9,17.60,10.40,32
Iman Shumpert,CLE,SG,20th,11,34.9,24.7,29.87,21.27,58
Reggie Bullock,DET,SG,21st,0,16.6,16.3,0.00,0.00,18
DeAndre Liggins,CLE,SG,20th,6.4,26.7,15.0,26.16,15.09,29
Boris Diaw,UTA,C,20th,1.9,27.8,18.2,19.00,12.96,27
Brandon Knight,PHX,PG,5th,0,30.4,21.0,18.36,12.23,49
Alex Len,PHX,C,19th,0.3,30.6,19.3,14.60,13.29,52
Joe Johnson,UTA,SF,19th,1.2,30.4,21.7,18.80,13.69,44
Andre Iguodala,GSW,SF,14th,10.9,33.1,25.0,25.30,20.44,65
Christian Wood,CHA,PF,3rd,2.6,10.4,5.0,6.06,5.92,60
JaVale McGee,GSW,C,8th,10.1,35.1,8.1,14.42,20.79,33
Jason Smith,WAS,C,13th,3.3,26,12.4,14.60,13.02,35
Tomas Satoransky,WAS,PG,18th,0,19.5,13.9,8.40,5.15,16
Trey Burke,WAS,PG,28th,4.3,26.4,12.0,16.50,13.76,25
Kelly Oubre Jr.,WAS,SG,18th,6.8,35.4,20.0,29.43,19.04,38
Ian Clark,GSW,PG,7th,0,24,13.6,11.28,8.61,30
Brian Roberts,CHA,PG,1st,2.3,18.9,5.7,13.16,9.37,0
James McAdoo,GSW,PF,18th,0,20.5,8.2,7.68,6.94,0
Willie Cauley-Stein,SAC,C,5th,6.6,32.2,12.1,21.00,17.58,28
Malachi Richardson,SAC,SG,25th,1.7,21.3,8.4,12.61,10.09,8
Georges Niang,IND,PF,12th,0,5.2,3.9,0.00,0.00,0
Sergio Rodriguez,PHI,PG,27th,0,27.9,23.2,11.40,8.52,51
Gerald Henderson,PHI,SG,3rd,6.8,32.4,23.5,24.15,17.75,56
Nik Stauskas,PHI,SG,3rd,6.7,29.2,26.1,29.40,16.32,60
Miles Plumlee,CHA,PF,14th,2.2,23.3,9.1,18.90,11.25,0
Marco Belinelli,CHA,SF,2nd,5.8,32,24.2,25.50,17.06,59
Ben McLemore,SAC,SG,25th,0,20.8,15.4,15.45,8.10,28
Kevon Looney,GSW,PF,18th,3.8,23.4,8.1,13.65,12.20,25
Patrick McCaw,GSW,SG,7th,0.8,20.9,12.0,15.84,9.42,16
Matt Barnes,SAC,SF,25th,11.9,41.6,24.0,30.60,24.63,52
Arron Afflalo,SAC,SG,25th,7,29.5,24.5,31.00,16.62,51
Anthony Tolliver,SAC,PF,10th,3,33.5,21.6,25.44,16.05,38
Kosta Koufos,SAC,C,5th,0.7,25.5,18.7,15.20,11.32,53
