Nikola Mirotic,CHI,PF,14th,3.5,35.5,22.2,19.30,17.22,53
Jahlil Okafor,PHI,C,15th,10.8,37.4,22.6,24.48,22.18,62
Nick Young,LAL,SG,10th,3.9,35.1,26.2,26.46,17.23,57
Ty Lawson,SAC,PG,9th,9.3,38.9,24.1,24.50,21.98,57
Courtney Lee,NYK,SG,10th,7.7,33.6,30.7,27.30,18.81,62
Tim Hardaway Jr.,ATL,SG,2nd,7.7,43.6,23.6,29.12,23.06,48
Dario Saric,PHI,SF,11th,7.3,36.8,23.6,22.00,19.91,57
Matt Barnes,SAC,SF,26th,10,40.6,24.2,29.40,23.11,52
Channing Frye,CLE,PF,15th,0.9,28.5,18.0,13.20,12.71,53
Tony Parker,SAS,PG,2nd,10.6,36.7,25.1,24.96,21.79,64
Leandro Barbosa,PHX,SG,16th,0,23.7,12.4,12.30,8.86,23
Brandon Knight,PHX,PG,27th,0,27.1,20.7,12.20,8.81,48
Jared Dudley,PHX,SF,24th,0,21.3,20.6,6.79,4.43,42
Jakob Poeltl,TOR,C,7th,0,10.3,9.5,0.00,0.00,20
Pascal Siakam,TOR,PF,21st,0.4,21.5,16.5,14.40,9.43,47
Alex Len,PHX,C,17th,0,29.9,19.2,14.60,12.51,51
Tim Frazier,NOP,SG,28th,0,28,25.5,0.00,0.00,38
Solomon Hill,NOP,SF,15th,7.9,33.8,27.4,29.40,18.99,52
E'Twaun Moore,NOP,PG,15th,8.6,32.7,24.4,26.26,18.93,61
Donatas Motiejunas,NOP,C,23rd,2.5,32.5,14.6,17.12,15.39,31
Langston Galloway,NOP,SG,28th,0,25.3,20.2,8.72,6.73,41
Dante Cunningham,NOP,PF,15th,0,25,24.2,16.60,9.76,46
Buddy Hield,NOP,SG,15th,2.9,32.3,19.9,21.34,15.49,43
Marquese Chriss,PHX,PF,24th,9.8,39.1,17.8,26.50,22.37,42
Timothe Luwawu-Cabarrot,PHI,SG,11th,0,14.9,12.8,10.90,6.10,41
Chasson Randle,PHI,PG,11th,0,12.2,9.3,0.00,0.00,28
Ishmael Smith,DET,PG,10th,2.9,33.3,23.4,18.20,15.91,56
Aron Baynes,DET,C,30th,2,22.7,14.8,12.80,10.85,43
Stanley Johnson,DET,SF,13th,1.1,25.5,16.0,17.60,11.60,33
Richaun Holmes,PHI,PF,11th,0,16.6,15.8,0.00,0.00,46
Nik Stauskas,PHI,SG,11th,7.6,30.2,26.4,30.80,17.28,60
Cole Aldrich,MIN,C,19th,0,20.6,9.2,8.30,7.54,17
Nemanja Bjelica,MIN,PF,6th,0,29.1,16.7,21.60,12.46,34
Shabazz Muhammad,MIN,SG,12th,7.2,33.7,19.1,24.18,18.55,44
Tyus Jones,MIN,PG,24th,1.7,33.4,12.2,20.52,15.31,11
Sergio Rodriguez,PHI,PG,7th,0,28.3,22.9,11.40,8.97,51
Gerald Henderson,PHI,SG,11th,8,33.3,23.5,25.07,18.85,57
Tomas Satoransky,WAS,SG,27th,0,19.8,13.8,8.50,5.59,19
Trey Burke,WAS,PG,17th,4,25.9,12.0,16.50,13.37,26
Kelly Oubre Jr.,WAS,SF,16th,4,32.3,20.1,24.50,16.12,39
Manu Ginobili,SAS,SG,26th,5.8,31.4,18.3,19.10,16.73,57
Joel Anthony,SAS,PF,4th,0,12.9,8.2,6.24,4.65,28
Jason Smith,WAS,C,1st,1.8,24.5,12.4,14.60,11.50,36
Richard Jefferson,CLE,SF,4th,0,19.4,19.5,18.40,8.26,44
Kyle Korver,CLE,SG,20th,5.7,34.3,26.5,28.08,17.94,53
Iman Shumpert,CLE,SG,20th,9.9,33.6,24.9,29.29,20.03,59
DeAndre Liggins,CLE,SG,20th,0,16,15.0,7.70,4.57,31
Kay Felder,CLE,PG,13th,0,20.3,10.5,7.10,6.04,23
Danny Green,SAS,SG,26th,9.7,32,25.9,28.00,19.24,63
Joe Johnson,UTA,SF,21st,9.4,39.4,21.8,28.60,22.25,44
Mike Scott,ATL,PF,8th,0,12.1,10.1,0.00,0.00,15
Mike Muscala,ATL,C,14th,4.1,26.8,20.2,17.82,13.83,60
Malcolm Delaney,ATL,PG,1st,2.4,24,17.3,17.30,11.61,50
Devin Harris,DAL,SG,29th,6,30.7,15.6,18.80,16.60,39
Kris Humphries,ATL,PF,8th,0,26.8,11.6,11.60,10.02,21
Mike Dunleavy,ATL,SF,2nd,0,22.6,16.1,15.68,9.66,37
Boris Diaw,UTA,C,4th,1.5,27.6,18.0,19.00,12.71,26
Alec Burks,UTA,PG,23rd,6.3,33.3,12.6,21.34,17.86,21
Dante Exum,UTA,SG,21st,0,20.6,18.3,14.50,8.48,45
Joe Ingles,UTA,SG,21st,6.3,38.4,20.6,27.00,20.09,39
Trey Lyles,UTA,PF,4th,1.6,26.8,18.6,14.60,12.41,53
Dwight Powell,DAL,PF,7th,0,26.8,18.5,10.60,11.38,54
Justin Anderson,DAL,SF,25th,0,28.8,14.2,9.10,11.60,34
Salah Mejri,DAL,C,21st,0.7,31.1,13.0,17.46,13.71,18
Wayne Ellington,MIA,SG,3rd,2,34.1,26.3,22.54,15.73,49
Luke Babbitt,MIA,PF,6th,0.6,23.7,15.5,16.00,10.54,28
Willie Reed,MIA,C,18th,0.3,36.5,14.3,15.90,15.82,23
Rodney McGruder,MIA,SG,3rd,3.2,25.9,25.1,25.74,12.92,52
Okaro White,MIA,PF,6th,0,19.3,15.8,4.00,2.62,7
Brandon Rush,MIN,SG,4th,2,32.4,14.0,29.00,15.02,0
Malik Beasley,DEN,PG,15th,0,9.4,5.3,0.00,0.00,10
Dorian Finney-Smith,DAL,SF,25th,2,28.3,22.2,21.80,13.25,36
Nicolas Brussino,DAL,SG,25th,0,9.4,8.0,0.00,0.00,14
Darrell Arthur,DEN,C,1st,4.2,32.8,15.1,18.20,16.43,38
Jusuf Nurkic,DEN,C,2nd,0,34.5,17.9,14.17,13.08,41
Jamal Murray,DEN,PG,5th,8.2,41.4,19.5,26.19,22.42,38
Juan Hernangomez,DEN,SF,9th,4,29.7,11.1,17.28,15.00,17
Andre Roberson,OKC,SF,17th,7,34.5,29.9,34.10,18.75,56
Alex Abrines,OKC,SG,17th,2.3,23.8,14.0,16.66,11.51,31
Joffrey Lauvergne,OKC,PF,24th,4.5,32,13.7,20.90,16.28,33
Jerami Grant,OKC,SF,1st,2.1,20.7,20.6,19.10,10.05,58
Cameron Payne,OKC,PG,18th,5.5,22.7,16.2,18.43,12.88,56
Domantas Sabonis,OKC,PF,18th,6.3,29.9,21.3,29.68,16.44,49
Al Jefferson,IND,C,3rd,6.7,31.4,14.3,13.70,17.30,55
Anthony Morrow,OKC,SG,17th,0,20.4,16.1,16.32,7.90,32
Kyle O'Quinn,NYK,C,27th,7.2,46.6,14.4,18.36,24.10,34
Justin Holiday,NYK,SG,10th,1.1,31.5,19.3,17.82,14.13,42
Guillermo Hernangomez,NYK,C,29th,18.5,60.4,14.3,24.75,36.44,20
Mindaugas Kuzminskas,NYK,SF,22nd,0.9,29.8,13.9,17.28,13.27,26
Ron Baker,NYK,SG,10th,0,16.3,12.1,5.40,3.79,26
Monta Ellis,IND,SG,29th,0,30.2,26.5,20.30,11.41,45
Rodney Stuckey,IND,PG,8th,1.2,33,19.4,18.10,14.84,38
Aaron Brooks,IND,PG,8th,0.4,24.2,14.1,15.00,10.62,35
Wesley Johnson,LAC,SF,8th,0,20.7,13.2,11.00,7.94,36
Cory Joseph,TOR,PG,19th,0,22.7,22.1,10.50,6.75,53
Terrence Ross,TOR,SG,20th,2.9,29.7,22.2,21.20,14.39,58
Jared Sullinger,TOR,PF,21st,2.9,26.4,11.1,14.30,12.96,24
Lucas Nogueira,TOR,PF,7th,3.1,31,20.8,20.37,15.07,54
Luc Mbah a Moute,LAC,PF,10th,0.3,23.5,22.0,18.70,10.27,47
Marreese Speights,LAC,C,16th,0.9,29.2,16.2,12.00,13.04,57
Kevin Seraphin,IND,PF,25th,0,14.7,10.6,0.00,0.00,24
Lavoy Allen,IND,PF,25th,10.3,33.2,12.5,29.68,20.09,13
Glenn Robinson III,IND,SG,27th,0.8,30.3,21.8,22.80,13.45,36
Brandon Bass,LAC,C,10th,0,16.6,11.8,5.50,4.31,37
Patrick Mills,SAS,PG,2nd,3.3,30.4,21.3,18.00,14.89,58
Troy Daniels,MEM,SG,19th,0,26.3,17.8,6.12,4.25,15
Andrew Harrison,MEM,PG,3rd,0,22.4,22.6,7.68,4.94,42
Michael Carter-Williams,CHI,PG,11th,15.8,46.2,21.3,31.32,28.85,53
Doug McDermott,CHI,SF,14th,2.4,31.7,24.2,20.20,14.95,48
Jerian Grant,CHI,PG,11th,0,25.4,14.9,12.50,9.29,24
James Ennis,MEM,SF,3rd,2.3,27.5,25.3,24.61,13.09,56
Chandler Parsons,MEM,SF,3rd,5.9,25.6,18.2,22.05,14.33,56
Davis Bertans,SAS,SF,7th,5.1,33.9,11.7,19.26,17.41,10
Dewayne Dedmon,SAS,C,4th,5.1,32.8,15.4,16.80,16.97,47
Kyle Anderson,SAS,SG,7th,7.7,36,14.1,29.76,19.85,18
Jonathon Simmons,SAS,SF,26th,13.7,38.3,17.7,27.55,24.22,47
Vince Carter,MEM,SG,19th,5.1,29.7,23.7,24.15,15.63,60
Brandan Wright,MEM,C,5th,0,12,10.0,4.90,3.91,55
Toney Douglas,MEM,PG,3rd,0,23.1,15.0,4.50,3.74,21
Bobby Portis,CHI,PF,14th,0,21.8,11.3,10.90,8.81,29
Timofey Mozgov,LAL,C,23rd,0,21.3,20.3,7.92,6.34,51
Tarik Black,LAL,PF,23rd,5,27.8,15.6,18.00,14.81,54
Larry Nance Jr.,LAL,PF,10th,0.1,30.8,21.5,17.90,13.21,52
Brandon Ingram,LAL,SF,10th,10,35.8,27.2,32.96,21.09,56
Malachi Richardson,SAC,SG,8th,0,14.7,8.3,5.52,3.78,6
Paul Zipser,CHI,SG,14th,3.1,28.4,14.7,24.18,13.98,14
Arron Afflalo,SAC,SG,8th,4.2,26.6,24.8,28.52,13.78,50
Anthony Tolliver,SAC,PF,9th,2.3,32.8,22.0,22.80,15.37,39
Kosta Koufos,SAC,C,9th,2,26.8,18.6,15.20,12.65,53
Ben McLemore,SAC,SG,8th,2.4,25.2,15.8,23.32,12.17,28
Willie Cauley-Stein,SAC,C,9th,7.7,34.4,12.2,19.20,19.16,27
Ivica Zubac,LAL,C,23rd,0,32.9,12.6,10.60,10.68,8
